100 16
0 0 335 297 0 0 2383 577 0 223 3202 2700 0 0 0 279 
0 0 0 0 0 6947 0 0 0 0 3052 0 0 0 0 0 
0 0 0 0 0 5421 0 0 0 0 4578 0 0 0 0 0 
0 0 0 0 0 5238 0 0 0 0 4725 36 0 0 0 0 
0 0 0 0 0 4982 35 0 0 0 4874 107 0 0 0 0 
0 0 0 0 0 5420 0 0 0 0 4299 280 0 0 0 0 
0 0 0 0 0 5243 0 277 0 34 4444 0 0 0 0 0 
0 0 0 0 0 9090 0 0 0 0 909 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 8709 0 0 0 0 1290 0 0 0 0 0 
0 0 0 0 0 3030 0 0 0 0 0 6969 0 0 0 0 
0 0 0 0 0 5968 0 0 0 0 4031 0 0 0 0 0 
0 0 0 0 0 7966 169 0 0 0 1864 0 0 0 0 0 
0 0 0 0 0 5000 0 0 0 0 5000 0 0 0 0 0 
0 0 0 0 0 5784 0 0 0 0 4215 0 0 0 0 0 
0 0 0 0 0 5668 0 0 0 0 4331 0 0 0 0 0 
0 0 0 0 0 6034 0 0 0 0 3965 0 0 0 0 0 
0 0 0 0 0 0 4923 0 0 5076 0 0 0 0 0 0 
0 0 0 0 0 4940 0 0 0 0 5059 0 0 0 0 0 
0 0 0 0 0 5793 0 144 0 72 3990 0 0 0 0 0 
0 0 0 0 0 5763 0 0 0 0 4236 0 0 0 0 0 
0 0 0 0 0 3333 0 4529 0 2136 0 0 0 0 0 0 
0 0 0 0 0 5826 0 0 0 0 4173 0 0 0 0 0 
0 0 0 0 0 6258 0 0 0 0 3741 0 0 0 0 0 
0 0 0 0 0 3750 0 0 0 0 6250 0 0 0 0 0 
0 0 0 0 0 0 5662 963 0 3012 361 0 0 0 0 0 
0 0 0 0 0 6161 0 2020 0 202 1616 0 0 0 0 0 
0 0 0 0 0 0 3274 3097 0 2300 1327 0 0 0 0 0 
0 0 0 0 0 6400 0 0 0 0 3000 600 0 0 0 0 
0 0 0 0 0 1620 0 0 0 6238 886 489 0 458 0 305 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 454 0 0 9545 0 0 0 0 0 0 
0 0 0 0 0 4444 123 740 0 246 3827 617 0 0 0 0 
0 0 0 0 0 6584 0 0 0 0 3415 0 0 0 0 0 
0 0 0 0 0 4930 0 0 0 0 5069 0 0 0 0 0 
0 0 159 181 0 0 3681 250 0 0 1727 3681 0 0 0 318 
0 0 0 0 0 2898 0 1304 0 0 5797 0 0 0 0 0 
0 0 0 0 0 6194 44 486 0 44 3185 44 0 0 0 0 
0 0 0 0 0 4852 0 0 0 0 5147 0 0 0 0 0 
0 0 0 0 0 5362 144 0 0 0 3913 579 0 0 0 0 
0 0 0 0 0 0 3392 0 0 6607 0 0 0 0 0 0 
0 0 0 0 0 4817 72 0 0 0 5109 0 0 0 0 0 
0 0 0 0 0 5875 0 0 0 0 4125 0 0 0 0 0 
0 0 0 0 0 5625 0 0 0 0 4375 0 0 0 0 0 
0 0 0 0 0 6180 0 0 0 0 3819 0 0 0 0 0 
0 0 0 0 0 0 8484 0 0 1515 0 0 0 0 0 0 
0 0 0 0 0 151 6515 303 0 0 0 2878 0 0 0 151 
0 0 0 0 0 7407 0 0 0 0 2592 0 0 0 0 0 
0 0 0 0 0 5826 0 0 0 0 4173 0 0 0 0 0 
0 0 0 0 0 0 7777 0 0 2222 0 0 0 0 0 0 
0 0 0 0 0 5131 0 0 0 0 4868 0 0 0 0 0 
0 0 0 0 0 0 2375 0 0 6628 383 0 0 613 0 0 
0 0 0 0 0 5680 0 0 0 0 4320 0 0 0 0 0 
0 0 0 0 0 4682 0 0 0 0 5317 0 0 0 0 0 
0 0 0 0 0 6132 0 0 0 0 3867 0 0 0 0 0 
0 0 0 0 0 3684 0 0 0 0 6315 0 0 0 0 0 
0 0 0 0 0 2727 0 0 0 0 7272 0 0 0 0 0 
0 0 0 0 0 5080 20 0 0 0 4859 0 0 40 0 0 
0 0 0 0 0 5742 0 0 0 0 2376 1683 0 0 0 198 
0 0 0 0 0 6142 0 0 0 0 3857 0 0 0 0 0 
0 0 0 0 0 5668 0 534 0 213 3582 0 0 0 0 0 
0 0 0 0 0 0 3765 0 0 3373 542 1807 0 210 60 240 
0 0 0 0 0 5340 113 0 0 0 4318 227 0 0 0 0 
0 0 0 0 0 0 7818 0 0 2181 0 0 0 0 0 0 
0 0 0 0 0 7857 0 0 0 0 2142 0 0 0 0 0 
0 0 0 0 0 0 1382 0 0 7723 325 0 0 528 0 40 
0 0 0 0 0 0 238 9285 0 476 0 0 0 0 0 0 
0 0 0 0 0 0 714 0 0 9285 0 0 0 0 0 0 
0 0 0 0 0 0 277 9166 0 555 0 0 0 0 0 0 
0 0 0 0 0 0 4038 192 0 5769 0 0 0 0 0 0 
0 0 0 0 0 7142 0 0 0 0 2857 0 0 0 0 0 
0 0 0 0 0 0 4848 606 0 4545 0 0 0 0 0 0 
0 0 0 0 0 0 5942 0 0 4057 0 0 0 0 0 0 
0 0 0 0 0 0 2651 3812 0 3370 55 0 0 0 0 110 
0 0 0 0 0 4153 0 0 0 0 5846 0 0 0 0 0 
0 0 0 0 0 6500 0 0 0 0 3500 0 0 0 0 0 
0 0 0 0 0 5333 0 0 0 0 4666 0 0 0 0 0 
0 0 0 0 0 5701 0 0 0 0 4283 0 0 15 0 0 
0 0 0 0 0 4354 0 0 0 0 5645 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 10000 0 0 0 0 0 0 
0 0 0 0 0 0 0 1287 0 7673 643 0 0 297 0 99 
0 0 0 0 0 5813 0 0 0 0 4186 0 0 0 0 0 
0 0 0 0 0 9655 0 0 0 0 344 0 0 0 0 0 
0 0 0 0 0 0 6956 0 0 3043 0 0 0 0 0 0 
0 0 0 0 0 5263 0 0 0 0 4736 0 0 0 0 0 
0 0 0 0 0 5454 0 0 0 0 4545 0 0 0 0 0 
0 0 0 0 0 0 0 5625 0 4285 89 0 0 0 0 0 
0 0 0 0 0 7083 0 0 0 0 2916 0 0 0 0 0 
0 0 0 0 0 5283 0 0 0 0 4716 0 0 0 0 0 
0 0 0 0 0 6577 0 0 0 0 3422 0 0 0 0 0 
0 0 0 0 0 5291 0 0 0 0 4708 0 0 0 0 0 
0 0 0 0 0 0 5930 0 0 4069 0 0 0 0 0 0 
0 0 0 0 0 0 5975 0 0 4024 0 0 0 0 0 0 
0 0 0 0 0 0 4134 0 0 5865 0 0 0 0 0 0 
0 0 0 0 0 0 4934 0 0 5065 0 0 0 0 0 0 
0 0 0 0 0 3898 0 2033 0 169 3898 0 0 0 0 0 
0 0 0 0 0 5719 0 50 0 12 4217 0 0 0 0 0 
0 0 0 0 0 0 5344 172 0 4482 0 0 0 0 0 0 
0 0 0 0 0 0 5979 0 0 4020 0 0 0 0 0 0 
0 0 0 0 0 5310 0 0 0 0 4689 0 0 0 0 0 
