9 9
0 984 3813 738 9231 10333 3198 12062 246 
7995 210810 45870 24533 60936 1107 28118 114767 369 
2952 11589 1353 369 1723 0 123 246 0 
2214 31815 16519 30714 46371 118102 21074 6397 123 
14284 7382 26244 13042 34880 11462 41061 9363 0 
4185 0 0 1476 862 0 1233 0 0 
0 985 246 1845 492 0 2215 123 0 
123 123 0 0 369 0 123 0 0 
0 0 0 0 0 0 0 0 0 
