9 9
12247 7133 5906 2441 3010 2345 1591 986 839 
9234 8920 4624 2404 2978 1308 1052 518 83 
8008 10664 4161 2820 1633 1288 485 167 0 
8391 11040 4908 2498 971 532 273 132 0 
8359 11988 5221 1413 516 230 264 105 0 
9463 11547 4368 608 218 230 370 0 0 
11932 10170 2399 888 111 281 243 100 0 
14206 6284 2774 864 76 217 324 100 0 
14877 4701 3092 1419 520 150 339 248 120 
