-0.599088 -0.585017
-0.592922 -0.589781
-0.587572 -0.595446
-0.583166 -0.601872
-0.579811 -0.608905
-0.577587 -0.616373
-0.576546 -0.624095
-0.576714 -0.631885
-0.578085 -0.639556
-0.580626 -0.646923
-0.584273 -0.653808
-0.588940 -0.660049
-0.594513 -0.665495
-0.600859 -0.670017
-0.607825 -0.673509
-0.615246 -0.675887
-0.622944 -0.677096
-0.630737 -0.677108
-0.638439 -0.675923
-0.645868 -0.673572
-0.652849 -0.670110
-0.659218 -0.665619
-0.664825 -0.660207
-0.669539 -0.654001
-0.673249 -0.647148
-0.675869 -0.639809
-0.677340 -0.632156
-0.677627 -0.624369
-0.676725 -0.616628
-0.674655 -0.609115
-0.671467 -0.602004
-0.667236 -0.595459
-0.662060 -0.589633
-0.656060 -0.584659
-0.649376 -0.580652
-0.642162 -0.577703
-0.634585 -0.575880
-0.626819 -0.575224
-0.619043 -0.575748
-0.611436 -0.577440
-0.604170 -0.580260
-0.597413 -0.584144
-0.591318 -0.589000
-0.586022 -0.594719
-0.581647 -0.601168
-0.578290 -0.608202
-0.576027 -0.615660
-0.574908 -0.623373
-0.574958 -0.631167
-0.576175 -0.638865
-0.578530 -0.646295
-0.581969 -0.653289
-0.586414 -0.659691
-0.591766 -0.665358
-0.597902 -0.670163
-0.604687 -0.674000
-0.611967 -0.676784
-0.619580 -0.678454
-0.627357 -0.678974
-0.635125 -0.678332
-0.642712 -0.676545
-0.649949 -0.673652
-0.656679 -0.669719
-0.662751 -0.664833
-0.668034 -0.659102
-0.672412 -0.652653
-0.675790 -0.645628
-0.678093 -0.638181
-0.679274 -0.630476
-0.679306 -0.622682
-0.678190 -0.614967
-0.675952 -0.607500
-0.672641 -0.600444
-0.668329 -0.593950
-0.663111 -0.588159
-0.657100 -0.583196
-0.650427 -0.579167
-0.643236 -0.576158
-0.635683 -0.574233
-0.627929 -0.573432
-0.620141 -0.573772
-0.612486 -0.575245
-0.605128 -0.577818
-0.598222 -0.581435
-0.591917 -0.586019
-0.586345 -0.591470
-0.581624 -0.597674
-0.577854 -0.604497
-0.575113 -0.611795
-0.573459 -0.619413
-0.572925 -0.627190
-0.573523 -0.634963
-0.575237 -0.642568
-0.578032 -0.649845
-0.581849 -0.656643
-0.586605 -0.662820
-0.592202 -0.668246
-0.598522 -0.672811
-0.605432 -0.676419
-0.612790 -0.678997
-0.620441 -0.680491
-0.628228 -0.680872
-0.635989 -0.680133
-0.643564 -0.678289
-0.650798 -0.675381
-0.657541 -0.671468
-0.663656 -0.666632
-0.669018 -0.660973
-0.673518 -0.654606
-0.677065 -0.647663
-0.679587 -0.640286
-0.681034 -0.632625
-0.681377 -0.624836
-0.680610 -0.617078
-0.678751 -0.609506
-0.675836 -0.602275
-0.671927 -0.595529
-0.667102 -0.589405
-0.661459 -0.584025
-0.655113 -0.579495
-0.648191 -0.575908
-0.640832 -0.573332
-0.633183 -0.571819
-0.625398 -0.571399
-0.617630 -0.572078
-0.610036 -0.573842
-0.602764 -0.576656
-0.595959 -0.580462
-0.589755 -0.585185
-0.584274 -0.590730
-0.579623 -0.596988
-0.575893 -0.603835
-0.573156 -0.611136
-0.571465 -0.618748
-0.570852 -0.626521
-0.571329 -0.634304
-0.572885 -0.641944
-0.575489 -0.649294
-0.579089 -0.656210
-0.583615 -0.662560
-0.588978 -0.668220
-0.595075 -0.673082
-0.601786 -0.677052
-0.608981 -0.680056
-0.616524 -0.682035
-0.624267 -0.682954
-0.632063 -0.682795
-0.639763 -0.681562
-0.647219 -0.679280
-0.654290 -0.675993
-0.660842 -0.671764
-0.666750 -0.666676
-0.671904 -0.660824
-0.676207 -0.654320
-0.679577 -0.647288
-0.681952 -0.639861
-0.683289 -0.632178
-0.683563 -0.624385
-0.682770 -0.616627
-0.680925 -0.609050
-0.678065 -0.601796
-0.674243 -0.594998
-0.669532 -0.588784
-0.664019 -0.583269
-0.657808 -0.578553
-0.651014 -0.574724
-0.643764 -0.571852
-0.636192 -0.569989
-0.628436 -0.569168
-0.620642 -0.569404
-0.612950 -0.570691
-0.605503 -0.573005
-0.598435 -0.576302
-0.591877 -0.580522
-0.585947 -0.585586
-0.580751 -0.591402
-0.576385 -0.597864
-0.572926 -0.604853
-0.570436 -0.612244
-0.568959 -0.619902
-0.568521 -0.627688
-0.569129 -0.635463
-0.570771 -0.643087
-0.573416 -0.650424
-0.577017 -0.657342
-0.581508 -0.663718
-0.586809 -0.669439
-0.592823 -0.674403
-0.599445 -0.678524
-0.606555 -0.681729
-0.614028 -0.683962
-0.621730 -0.685184
-0.629527 -0.685375
-0.637281 -0.684532
-0.644855 -0.682672
-0.652117 -0.679827
-0.658940 -0.676048
-0.665205 -0.671403
-0.670803 -0.665973
-0.675638 -0.659853
-0.679626 -0.653150
-0.682699 -0.645981
