98 0 0 0 0 0 1 0 1 0 
0 80 1 0 0 16 0 3 0 0 
0 0 91 5 1 1 0 0 2 0 
0 0 0 93 0 1 0 3 0 3 
0 0 0 0 94 0 1 1 0 4 
0 0 0 14 1 80 2 1 0 2 
0 0 0 0 0 2 95 0 3 0 
0 0 0 0 0 2 0 93 0 5 
0 0 0 0 2 0 2 0 95 1 
1 1 0 3 1 13 0 4 1 76 
