9 9
66 22 22 22 22 22 22 22 51 
22 22 0 0 0 0 0 0 44 
0 44 0 0 0 0 0 0 44 
0 14 0 0 0 0 0 29 14 
0 0 0 0 0 0 0 44 0 
0 0 0 0 0 0 7 29 0 
0 0 0 0 0 0 37 0 0 
0 0 0 0 0 0 37 0 0 
0 0 0 0 0 37 0 0 0 
