9 9
2918 4060 4694 4408 3428 2309 994 380 152 
1505 907 303 334 1333 1866 1599 693 593 
193 286 37 275 973 1722 1444 844 423 
0 72 34 272 1350 1602 1435 639 177 
0 0 271 891 1530 1706 825 186 21 
38 93 832 1650 1737 860 310 74 74 
104 904 1990 1841 1044 507 262 206 173 
1427 3593 3061 2237 1496 1073 922 608 512 
4382 4747 3576 3051 2800 2845 2823 2849 2802 
