-3334.258412 0
-3336.799346 0
-3337.357115 0
-3332.567874 0
-3336.911326 0
-3334.537474 0
-3331.212409 0
-3335.214312 0
-3334.568193 0
-3332.113693 0
-3336.284385 0
-3329.071343 0
-3335.972118 0
-3336.147331 0
-3333.519868 0
-3334.759472 0
-3332.771428 0
-3332.296903 0
-3334.942681 0
-3337.268925 0
-3334.093482 0
-3330.758192 0
-3331.592236 0
-3331.883758 0
-3333.398354 0
-3332.508631 0
-3334.942339 0
-3333.805666 0
-3333.910425 0
-3335.536810 0
-3333.542617 0
-3336.326705 0
-3336.033899 0
-3330.464839 0
-3332.494528 0
-3334.450714 0
-3336.360081 0
-3336.517660 0
-3335.619136 0
-3334.272710 0
-3328.435244 0
-3335.479743 0
-3328.330457 0
-3334.320755 0
-3333.676472 0
-3336.538541 0
-3334.233078 0
-3332.001762 0
-3334.536843 0
-3331.086043 0
-3334.081996 0
-3331.842735 0
-3331.503318 0
-3333.500056 0
-3331.435113 0
-3336.285408 0
-3334.191584 0
-3333.797308 0
-3331.997974 0
-3336.818550 0
-3331.549868 0
-3335.791444 0
-3332.171285 0
-3333.792599 0
-3332.105692 0
-3333.317289 0
-3333.840794 0
-3336.785224 0
-3332.550478 0
-3336.802468 0
-3332.789579 0
-3334.328884 0
-3336.021754 0
-3333.510378 0
-3335.209988 0
-3334.593978 0
-3331.444520 0
-3331.804656 0
-3329.803504 0
-3331.882860 0
-3333.724835 0
-3335.297162 0
-3334.430942 0
-3333.510115 0
-3333.765159 0
-3334.546452 0
-3332.681471 0
-3333.952155 0
-3333.815365 0
-3330.973921 0
-3333.183851 0
-3333.407044 0
-3330.582273 0
-3337.417025 0
-3332.554840 0
-3335.568422 0
-3335.797199 0
-3332.865874 0
-3337.134641 0
-3331.980130 0
-3350.910849 1
-3345.811437 1
-3348.562042 1
-3349.808073 1
-3348.917996 1
-3348.805555 1
-3353.647611 1
-3352.604982 1
-3346.204179 1
-3351.376762 1
-3346.177008 1
-3345.081932 1
-3349.137085 1
-3346.154606 1
-3355.078414 1
-3355.338418 1
-3351.863066 1
-3347.006326 1
-3347.719810 1
-3341.489809 1
-3346.603664 1
-3341.782895 1
-3349.470364 1
-3353.165162 1
-3348.008486 1
-3349.795489 1
-3348.418318 1
-3351.003293 1
-3351.116707 1
-3350.342063 1
-3346.018625 1
-3350.220858 1
-3348.223278 1
-3347.521995 1
-3348.777424 1
-3348.028349 1
-3352.460295 1
-3349.613815 1
-3350.041959 1
-3352.021758 1
-3349.679247 1
-3350.080673 1
-3352.545388 1
-3352.744523 1
-3348.377770 1
-3348.137457 1
-3350.101315 1
-3351.447399 1
-3349.330403 1
-3347.002283 1
-3351.990066 1
-3350.751052 1
-3351.383952 1
-3349.333228 1
-3349.848538 1
-3352.392428 1
-3351.980696 1
-3352.115442 1
-3349.688126 1
-3352.785420 1
-3342.681444 1
-3352.961530 1
-3350.571598 1
-3346.773116 1
-3348.978803 1
-3350.877581 1
-3353.329245 1
-3349.346792 1
-3346.779712 1
-3345.399394 1
-3350.486370 1
-3351.771875 1
-3350.418305 1
-3348.902680 1
-3352.089802 1
-3349.915432 1
-3347.145533 1
-3351.070535 1
-3351.636552 1
-3343.971543 1
-3348.155359 1
-3350.486359 1
-3348.458447 1
-3348.423369 1
-3346.448064 1
-3351.472625 1
-3345.279813 1
-3345.948317 1
-3346.106167 1
-3350.209216 1
-3337.298919 1
-3348.782369 1
-3347.432590 1
-3349.677016 1
-3349.950372 1
-3344.442192 1
-3344.288375 1
-3347.159043 1
-3347.667130 1
-3352.575954 1
