9 9
0 0 0 0 0 0 0 0 0 
0 316 355 79 0 118 118 0 158 
0 1146 1027 197 0 158 0 0 0 
0 316 79 79 0 118 79 0 197 
0 0 0 0 276 1581 0 1699 0 
0 0 0 0 0 0 0 0 0 
0 1225 118 79 0 316 0 0 158 
0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 
